X_a_1,X_a_2
0.04675,0.31071
0.01151,0.67271
0.28025,0.04182
0.76754,0.49856
0.77420,0.48882
0.63998,0.53940
0.02015,0.26700
0.54192,0.04633
0.32820,0.91811
0.17846,0.63382
0.89593,0.09497
0.49297,0.16953
0.34323,0.63271
0.13871,0.28368
0.24603,0.20558
0.91928,0.13149
0.34336,0.81086
0.58850,0.61493
0.47896,0.02481
0.86731,0.33713
0.60707,0.56638
0.01045,0.23681
0.55576,0.35011
0.50420,0.47427
0.24945,0.26396
0.66151,0.03394
0.02211,0.54922
0.51221,0.13463
0.26349,0.91721
0.26502,0.19144
0.94934,0.79580
0.44991,0.06132
0.08302,0.98375
0.82419,0.03524
0.25626,0.42246
0.95671,0.65355
0.79640,0.02169
0.56622,0.15986
0.65081,0.61334
0.78080,0.78721
0.81818,0.23251
0.93238,0.05396
0.25017,0.99335
0.86569,0.04513
0.31928,0.24521
0.76497,0.84723
0.71400,0.82923
0.35684,0.62741
0.03912,0.32376
0.73856,0.97099
0.93459,0.67174
0.07443,0.54670
0.51787,0.19646
0.32572,0.20361
0.35928,0.70255
0.89035,0.56790
0.24871,0.17849
0.55901,0.71539
0.37323,0.85292
0.28121,0.70975
0.26720,0.74506
0.72828,0.55612
0.44590,0.64180
0.71675,0.73016
0.77049,0.61170
0.99179,0.45854
0.07327,0.78870
0.81249,0.49758
0.76408,0.07499
0.15099,0.85590
0.50927,0.47438
0.75402,0.05661
0.38669,0.63859
0.28122,0.58451
0.62927,0.69242
0.34315,0.40659
0.09752,0.49883
0.05108,0.55207
0.03522,0.13361
0.98356,0.87319
0.90478,0.77983
0.97787,0.93788
0.51051,0.50802
0.81070,0.60212
0.04634,0.89643
0.92707,0.09512
0.11727,0.98816
0.84153,0.50581
0.22211,0.57071
0.57593,0.95462
0.38530,0.20526
0.31442,0.77518
0.55075,0.88145
0.71982,0.04065
0.95353,0.05289
0.77379,0.21415
0.57502,0.59764
0.11500,0.92546
0.40747,0.10474
0.44688,0.18071
0.01652,0.15292
0.16137,0.97781
0.54385,0.50568
0.68656,0.93780
0.20290,0.85997
0.47122,0.96666
0.62554,0.86077
0.05766,0.30873
0.58405,0.61187
0.27785,0.59318
0.93647,0.88223
0.47019,0.83719
0.63838,0.42029
0.97813,0.11408
0.42108,0.80538
0.06902,0.35661
0.52990,0.74541
0.98625,0.18020
0.05255,0.91769
0.93987,0.25211
0.29308,0.79780
0.56263,0.75169
0.89491,0.05503
0.45214,0.38029
0.90876,0.60777
0.02749,0.63943
0.73761,0.30457
0.97560,0.74849
0.28298,0.11618
0.26362,0.63628
0.34157,0.03544
0.35483,0.83973
0.89114,0.98492
0.35201,0.17213
0.46232,0.55524
0.66301,0.34006
0.11431,0.96134
0.45748,0.27680
0.48300,0.99774
0.62966,0.90409
0.59383,0.98773
0.15954,0.92317
0.13520,0.76932
0.51323,0.93910
0.96343,0.74717
0.70057,0.85728
0.04357,0.42431
0.18111,0.49279
0.65463,0.10593
0.04469,0.27001
0.85421,0.00868
0.69303,0.82822
0.35242,0.80874
0.88051,0.72688
0.40108,0.53678
0.28290,0.67736
0.38469,0.34008
0.90430,0.14587
0.73668,0.26313
0.83088,0.99038
0.60578,0.89251
0.26895,0.53886
0.27542,0.85942
0.65895,0.11838
0.48789,0.40983
0.66776,0.72858
0.78803,0.25573
0.72458,0.04536
0.64358,0.62090
0.20223,0.34226
0.20486,0.07275
0.35923,0.25271
0.72386,0.12170
0.11744,0.22667
0.58368,0.64848
0.08683,0.08058
0.18766,0.84762
0.64281,0.89678
0.58188,0.30706
0.88041,0.50089
0.05916,0.01484
0.97567,0.87949
0.85874,0.20134
0.23484,0.49042
0.21072,0.44711
0.31627,0.33770
0.83575,0.95964
0.11870,0.24676
0.83223,0.42128
0.35133,0.94547
0.57466,0.73968
0.02549,0.98090
0.77392,0.87939
0.76662,0.39458
0.69887,0.11604
0.70156,0.19750
0.53782,0.16493
0.42315,0.02643
0.18655,0.77899
0.64853,0.78005
0.77640,0.28337
0.57184,0.97819
0.84754,0.83199
0.17680,0.58129
0.44078,0.52087
0.13139,0.18086
0.85612,0.39911
0.52655,0.27073
0.63721,0.49326
0.16689,0.90390
0.95520,0.12610
0.26229,0.67053
0.56326,0.53912
0.24700,0.99963
0.14982,0.98812
0.44573,0.19097
0.39435,0.44205
0.94874,0.26648
0.25296,0.50533
0.81121,0.86715
0.18045,0.86685
0.46337,0.33909
0.56940,0.30923
0.00772,0.57044
0.64817,0.62856
0.93831,0.75430
0.17634,0.34283
0.73571,0.44358
0.29874,0.02129
0.66538,0.33160
0.91709,0.13951
0.67151,0.64113
0.66293,0.07965
0.53288,0.51675
0.37268,0.65104
0.33664,0.31898
0.62288,0.24525
0.68536,0.73152
0.73908,0.88068
0.58830,0.51414
0.05538,0.24627
0.84050,0.89564
0.61486,0.09899
0.61805,0.25847
0.23430,0.43303
0.97711,0.14500
0.64963,0.74034
0.14916,0.78818
0.83245,0.75856
0.13743,0.43472
0.08742,0.64623
0.17562,0.70207
0.07607,0.18023
0.04846,0.16375
0.09815,0.94890
0.11770,0.47500
0.75917,0.54994
0.26118,0.76266
0.91436,0.57398
0.82464,0.64017
0.30410,0.54431
0.19868,0.49297
0.04512,0.71711
0.70361,0.20080
0.92165,0.97632
0.92659,0.04109
0.55527,0.76599
0.74138,0.61397
0.56248,0.94203
0.83508,0.29190
0.34893,0.70492
0.82509,0.10593
0.66586,0.33327
0.32494,0.95163
0.26297,0.97262
0.25065,0.02918
0.53956,0.02409
0.65823,0.55606
0.50121,0.17581
0.36435,0.37917
0.70411,0.68716
0.39698,0.05109
0.88612,0.60750
0.06489,0.01307
0.63847,0.07102
0.01293,0.33785
0.48386,0.32154
0.54752,0.33712
0.84474,0.64954
0.32801,0.53675
0.11061,0.50432
0.20564,0.73101
0.76598,0.08887
0.95203,0.12757
0.58337,0.81503
0.41497,0.97794
0.06851,0.08987
0.31897,0.99585
0.11661,0.31468
0.87487,0.20715
0.48570,0.46784
0.95498,0.89606
0.21407,0.09234
0.97886,0.73612
0.07130,0.91068
0.28620,0.30350
0.91530,0.20670
0.46947,0.26150
0.64983,0.07602
0.88366,0.18986
0.70093,0.00656
0.44176,0.69029
0.74268,0.21738
0.44397,0.13977
0.25728,0.18152
0.62564,0.22592
0.01324,0.34950
0.51038,0.98848
0.77240,0.01483
0.86291,0.72667
0.38847,0.39745
0.11232,0.63246
0.18619,0.81007
0.70337,0.69742
0.83201,0.58981
0.71126,0.33940
0.06143,0.66274
0.13890,0.68420
0.93869,0.95633
0.64652,0.44055
0.31095,0.48479
0.66382,0.11060
0.78964,0.27770
0.07455,0.01520
0.47710,0.06626
0.08048,0.09308
0.07691,0.59749
0.61507,0.24310
0.67966,0.51558
0.71392,0.13510
0.87821,0.66740
0.10551,0.54598
0.53865,0.47479
0.79177,0.29751
0.92476,0.39339
0.54912,0.08858
0.57616,0.95080
0.54408,0.12161
0.07038,0.30754
0.70888,0.79311
0.25419,0.43394
0.54452,0.27122
0.86702,0.99023
0.37729,0.32365
0.14365,0.08898
0.07584,0.84011
0.76561,0.43960
0.62566,0.41067
0.40665,0.03726
0.24509,0.97840
0.11002,0.48832
0.76418,0.13541
0.28502,0.21204
0.11826,0.28266
0.04360,0.37858
0.23477,0.34165
0.61063,0.24637
0.80777,0.85288
0.11636,0.42837
0.67006,0.88755
0.79407,0.51395
0.34899,0.81648
0.08714,0.03027
0.69144,0.56069
0.37983,0.00312
0.22071,0.71943
0.78430,0.29168
0.37875,0.73723
0.33047,0.12387
0.91109,0.56170
0.42980,0.07833
0.20056,0.62350
0.39186,0.69157
0.20069,0.08005
0.40540,0.64727
0.38196,0.11936
0.98511,0.11366
0.22797,0.75092
0.78128,0.65199
0.31166,0.18021
0.00144,0.64075
0.94201,0.85209
0.52476,0.78893
0.03895,0.25597
0.61674,0.75700
0.63736,0.31671
0.21244,0.04342
0.97955,0.75074
0.81977,0.44685
0.75186,0.27927
0.61735,0.74432
0.15067,0.15046
0.11630,0.18267
0.81685,0.85241
0.77943,0.44476
0.57855,0.42321
0.72746,0.27726
0.74376,0.62452
0.20178,0.23430
0.08683,0.46363
0.02745,0.23655
0.36095,0.30657
0.94668,0.80928
0.16819,0.41823
0.78497,0.68961
0.68615,0.54741
0.65099,0.14974
0.70732,0.73018
0.53430,0.84313
0.66829,0.13387
0.17086,0.29701
0.26787,0.10879
0.01193,0.15965
0.09226,0.04617
0.40033,0.62598
0.68069,0.94040
0.42908,0.69734
0.19941,0.33883
0.38818,0.89920
0.02767,0.62810
0.60798,0.86576
0.48985,0.59078
0.84145,0.10761
0.40419,0.08552
0.43370,0.63206
0.48157,0.87332
0.05050,0.77714
0.60276,0.90658
0.30436,0.24410
0.42001,0.43919
0.52325,0.98417
0.70823,0.31271
0.66607,0.41062
0.22492,0.70735
0.28858,0.44429
0.19121,0.80219
0.25367,0.40341
0.00455,0.73942
0.74596,0.29274
0.56684,0.06095
0.70156,0.00036
0.19237,0.08901
0.76954,0.28776
0.16991,0.82871
0.08218,0.18366
0.97150,0.93858
0.31271,0.64403
0.02435,0.77609
0.32571,0.47477
0.79605,0.77643
0.38100,0.40612
0.71319,0.39268
0.77637,0.12433
0.25143,0.99583
0.73092,0.68064
0.29516,0.69043
0.85136,0.63754
0.79668,0.06176
0.22683,0.43923
0.72149,0.23772
0.89893,0.44555
0.23616,0.61508
0.33365,0.24360
0.63345,0.05522
0.27486,0.99033
0.79766,0.15471
0.23053,0.00458
0.25040,0.22959
0.65771,0.07108
0.26881,0.23851
0.37493,0.52540
0.15285,0.38449
0.34308,0.34369
0.16869,0.22495
0.66674,0.53550
0.05001,0.77356
0.96031,0.35010
0.41811,0.41104
0.95317,0.89164
0.99850,0.95645
0.69382,0.13968
0.47652,0.52813
0.61519,0.02857
0.14330,0.81327
0.44377,0.91252
0.93362,0.61562
0.17453,0.42187
0.12646,0.67815
0.15762,0.31047
0.29284,0.64653
0.04310,0.94060
0.50393,0.67205
0.28070,0.03239
0.89213,0.92096
0.53131,0.57736
0.60820,0.80159
0.62485,0.31020
0.65885,0.34015
0.70394,0.30583
0.75907,0.01013
0.68864,0.04687
0.90377,0.69865
0.30800,0.03517
0.57576,0.60320
0.20102,0.94830
0.18308,0.14568
0.29754,0.60679
0.19608,0.37184
0.70866,0.83149
0.39808,0.80585
0.85478,0.68112
0.71397,0.76651
0.35018,0.65932
0.57276,0.31811
0.01983,0.56847
0.46191,0.09893
0.09843,0.33742
0.64154,0.32362
0.60325,0.89135
0.12693,0.07961
0.14936,0.95096
0.70067,0.89472
0.47024,0.44077
0.93848,0.29422
0.81153,0.75095
0.26812,0.94431
0.00370,0.04618
0.77256,0.41289
0.63095,0.36071
0.76387,0.90597
0.07296,0.01414
0.84441,0.66985
0.13191,0.39898
0.86933,0.63534
0.77081,0.41171
0.25808,0.70774
0.20375,0.00674
0.30710,0.93408
0.91420,0.67032
0.68886,0.40712
0.39325,0.51015
0.38883,0.04269
0.77977,0.19708
0.08639,0.66820
0.77848,0.64465
0.74408,0.60683
0.92540,0.16617
0.32090,0.40441
0.51079,0.12045
0.93456,0.35906
0.83896,0.35894
0.87293,0.52111
0.12311,0.35428
0.96087,0.03774
0.57720,0.35259
0.14528,0.45384
0.75886,0.68045
0.05053,0.44643
0.67444,0.61079
0.46556,0.81338
0.50278,0.85607
0.85650,0.10396
0.39837,0.16877
0.02578,0.71165
0.52542,0.46399
0.13425,0.30384
0.62354,0.58715
0.99823,0.36375
0.47984,0.61561
0.56392,0.78608
0.31420,0.29636
0.81493,0.59450
0.50246,0.79878
0.17424,0.66164
0.20576,0.10300
0.47628,0.36717
0.63653,0.86464
0.02912,0.44179
0.66817,0.18617
0.33095,0.39206
0.80001,0.71992
0.89084,0.23343
0.31851,0.04833
0.78007,0.62589
0.17759,0.29051
0.06949,0.01764
0.14927,0.04953
0.52407,0.08899
0.97604,0.84634
0.78155,0.44768
0.09221,0.68567
0.85914,0.34903
0.41488,0.69622
0.01235,0.40843
0.23139,0.33184
0.90045,0.54143
0.41753,0.24959
0.75505,0.61093
0.99508,0.25436
0.34324,0.77329
0.87909,0.21723
0.13412,0.27325
0.98839,0.38227
0.82900,0.63882
0.49703,0.27326
0.38240,0.24678
0.18157,0.40482
0.91223,0.27938
0.73307,0.72969
0.38199,0.63747
0.64187,0.20238
0.25706,0.54817
0.39002,0.15439
0.33707,0.84670
0.67346,0.52757
0.16834,0.61849
0.64959,0.02425
0.88045,0.05325
0.21684,0.86313
0.08153,0.15779
0.21488,0.47727
0.58330,0.41263
0.52838,0.22400
0.21203,0.94916
0.97439,0.62220
0.25977,0.40477
0.58196,0.02912
0.59516,0.10075
0.19614,0.03601
0.17832,0.89827
0.51642,0.07375
0.99943,0.27680
0.92732,0.47014
0.78510,0.94562
0.05473,0.83036
0.54139,0.47692
0.66815,0.20998
0.25170,0.64099
0.45848,0.27114
0.29031,0.54052
0.06086,0.28275
0.92839,0.13701
0.20781,0.88145
0.11512,0.70469
0.08519,0.13416
0.63595,0.65613
0.20543,0.33477
0.67798,0.58095
0.22984,0.87310
0.67914,0.29341
0.07705,0.32561
0.03059,0.08624
0.65369,0.92240
0.04766,0.15057
0.45720,0.50620
0.22871,0.32373
0.91276,0.90505
0.32419,0.94454
0.70258,0.78724
0.26798,0.10533
0.48359,0.60718
0.36782,0.58214
0.00731,0.75554
0.97061,0.53711
0.73764,0.29233
0.54675,0.41802
0.11830,0.92604
0.39297,0.07180
0.04670,0.81008
0.91871,0.52845
0.40033,0.12665
0.43830,0.75970
0.63939,0.57130
0.09975,0.81224
0.43375,0.30168
0.04918,0.89414
0.32006,0.17622
0.03323,0.65963
0.65655,0.85038
0.38234,0.59375
0.51865,0.43397
0.30551,0.22759
0.18306,0.59519
0.43531,0.57161
0.19802,0.49146
0.94733,0.11974
0.93606,0.84367
0.76113,0.20458
0.74109,0.94106
0.35106,0.49188
0.66179,0.59497
0.75458,0.77391
0.28218,0.95970
0.54547,0.50076
0.47142,0.86063
0.55977,0.79582
0.28161,0.73027
0.03391,0.16906
0.43398,0.09864
0.51043,0.28128
0.98807,0.17573
0.84301,0.99153
0.84284,0.38217
0.72161,0.70507
0.54132,0.51092
0.49690,0.24998
0.91060,0.02107
0.26343,0.31286
0.05485,0.32938
0.33453,0.86160
0.94045,0.52062
0.02793,0.13342
0.24602,0.15936
0.84164,0.48114
0.35938,0.38872
0.74997,0.21989
0.54137,0.19778
0.28250,0.69903
0.89429,0.43169
0.04029,0.05162
0.10284,0.45382
0.66811,0.32674
0.42680,0.09902
0.21269,0.92484
0.16855,0.44152
0.28099,0.10394
0.20302,0.09922
0.31547,0.70475
0.65684,0.57908
0.64426,0.19509
0.88087,0.57289
0.05754,0.53311
0.90060,0.19734
0.93023,0.22357
0.33969,0.01322
0.78717,0.43364
0.17729,0.08043
0.87124,0.69745
0.13900,0.43212
0.92330,0.36103
0.40539,0.71575
0.88300,0.62832
0.77321,0.69927
0.37117,0.30651
0.48257,0.02087
0.93740,0.36688
0.17889,0.98115
0.02188,0.65369
0.51880,0.17919
0.06980,0.88003
0.50699,0.24601
0.47876,0.04293
0.15338,0.15602
0.01578,0.76138
0.48000,0.49690
0.20053,0.80961
0.13940,0.88374
0.95044,0.12707
0.25101,0.32136
0.99955,0.67144
0.48226,0.48191
0.25579,0.13615
0.42174,0.42198
0.23022,0.36478
0.97186,0.25670
0.81606,0.82677
0.08368,0.98485
0.72571,0.45615
0.26567,0.43130
0.29832,0.86647
0.53787,0.75749
0.01360,0.44933
0.52157,0.84053
0.46215,0.46866
0.99054,0.65901
0.99154,0.75905
0.23895,0.87767
0.37677,0.52081
0.21839,0.53152
0.70091,0.35481
0.15284,0.03007
0.73000,0.27902
0.32271,0.88664
0.28914,0.49778
0.26620,0.98128
0.82444,0.36205
0.01633,0.90621
0.42841,0.74116
0.67674,0.12692
0.13804,0.52965
0.74777,0.65549
0.46725,0.43921
0.45594,0.29659
0.14381,0.56082
0.16792,0.69513
0.18829,0.02195
0.92384,0.70796
0.17106,0.77113
0.01902,0.33682
0.38488,0.19337
0.97171,0.51197
0.60773,0.15538
0.05915,0.45377
0.00643,0.70778
0.02677,0.72179
0.35524,0.16103
0.37007,0.70874
0.36400,0.62832
0.34510,0.95565
0.57666,0.94577
0.24799,0.18121
0.87920,0.98155
0.66119,0.65831
0.51765,0.97305
0.05787,0.80361
0.30938,0.41363
0.97112,0.10962
0.12798,0.37398
0.68592,0.85860
0.49106,0.90264
0.23143,0.21995
0.61823,0.51946
0.19252,0.93314
0.74153,0.60576
0.30342,0.77899
0.75152,0.13334
0.58981,0.35152
0.81737,0.05862
0.63101,0.92935
0.31635,0.44631
0.84727,0.59574
0.61918,0.89973
0.17067,0.10939
0.48829,0.28810
0.17257,0.81462
0.91930,0.84015
0.80212,0.93032
0.19246,0.42741
0.97363,0.49305
0.51591,0.24345
0.36638,0.80513
0.43929,0.89794
0.13664,0.15102
0.27009,0.58773
0.80000,0.06271
0.07310,0.37147
0.89625,0.33829
0.22366,0.59139
0.47488,0.59179
0.65711,0.44928
0.79088,0.14180
0.55864,0.34236
0.62148,0.48895
0.56626,0.58411
0.44979,0.42228
0.68252,0.36575
0.04557,0.91243
0.01682,0.90768
0.50247,0.97292
0.28300,0.62260
0.85892,0.05544
0.95056,0.65101
0.39998,0.50825
0.17906,0.83264
0.93958,0.39169
0.69603,0.47746
0.52085,0.53922
0.37128,0.77636
0.12029,0.11641
0.50155,0.57393
0.80193,0.99502
0.27345,0.37763
0.13298,0.82164
0.81113,0.52520
0.90459,0.54641
0.00053,0.90904
0.85866,0.88979
0.05278,0.06441
0.07616,0.22227
0.05446,0.71611
0.80018,0.20309
0.92180,0.95377
0.71516,0.93350
0.42463,0.20851
0.48563,0.56936
0.42582,0.24863
0.18822,0.28490
0.89578,0.95508
0.41540,0.44740
0.23192,0.21048
0.67337,0.55681
0.57251,0.00313
0.37373,0.80812
0.59584,0.68485
0.89093,0.15185
0.46174,0.84910
0.59683,0.04710
0.11531,0.73355
0.09460,0.90483
0.97481,0.40843
0.57749,0.52714
0.76160,0.76612
0.05602,0.86967
0.90072,0.69195
0.57259,0.67294
0.79770,0.47992
0.24081,0.37749
0.10142,0.36185
0.35776,0.59728
0.55380,0.18149
0.00715,0.52242
0.38149,0.11032
0.38934,0.39395
0.22682,0.77394
0.89909,0.09350
0.41271,0.42806
0.77805,0.36590
0.18691,0.41434
0.83211,0.63505
0.16838,0.96754
0.03505,0.97341
0.21645,0.77326
0.95832,0.21905
0.06217,0.72169
0.54728,0.92888
0.21772,0.03892
0.08627,0.81120
0.67961,0.30147
0.23093,0.71416
0.34624,0.60607
0.10899,0.75459
0.59017,0.46331
0.59457,0.34567
0.20915,0.99649
0.46500,0.86065
0.23230,0.87161
0.94220,0.87476
0.25819,0.25126
0.91400,0.62502
0.46113,0.64607
0.05936,0.18581
0.87954,0.22398
0.96484,0.03711
0.45177,0.51775
0.32778,0.52710
0.53510,0.92179
0.54076,0.20598
0.90286,0.87615
0.51363,0.54194
0.95953,0.11936
0.16528,0.88007
0.16412,0.35871
0.00303,0.95670
0.03286,0.26776
0.29259,0.23494
0.07824,0.90380
0.16958,0.42943
0.99586,0.10783
0.31136,0.50644
0.16686,0.65492
0.00131,0.31792
0.24354,0.75496
0.41702,0.64165
0.46307,0.92588
0.11101,0.59772
0.79653,0.26407
0.35857,0.72402
0.66931,0.81724
0.46879,0.57486
0.99744,0.98482
0.46504,0.20172
0.44696,0.17390
0.50561,0.30209
0.26784,0.24474
0.96950,0.06601
0.36031,0.67401
0.25481,0.94878
0.62536,0.36468
0.34077,0.58053
0.74851,0.97428
0.85946,0.47297
0.99617,0.90335
0.96302,0.94966
0.83020,0.34602
0.71793,0.89084
0.19250,0.10314
0.23541,0.56280
0.29712,0.17196
0.81699,0.29273
0.96137,0.30089
0.61710,0.90151
0.28370,0.10217
0.09242,0.35688
0.33456,0.42776
0.15687,0.88423
0.12910,0.51668
0.59837,0.65458
0.19701,0.84077
0.72104,0.19906
0.68594,0.73057
0.21246,0.86736
0.49988,0.35273
0.71693,0.58268
0.93856,0.17780
0.98761,0.35791
0.37299,0.86957
0.15118,0.12818
0.69598,0.63181
0.93816,0.26206
0.72533,0.48422
0.87693,0.70641
0.18317,0.23898
0.49235,0.90365
0.46313,0.71370
0.88531,0.71967
0.63813,0.88449
0.48293,0.27344
0.43085,0.17417
0.71511,0.85193
0.69980,0.40218
0.19142,0.86842
0.59632,0.97479
0.23259,0.16605
0.48496,0.01514
0.26175,0.86603
0.34015,0.27165
0.88642,0.39645
0.27382,0.07728
0.87937,0.59060
0.26645,0.87228
0.21260,0.16988
0.30943,0.56135
0.02010,0.89579
0.93840,0.99970
0.65391,0.08979
0.57619,0.17755
0.12110,0.87536
0.56678,0.54259
0.82365,0.91125
0.90725,0.72882
0.24621,0.11003
0.78793,0.74048
0.96728,0.85517
0.71378,0.14621
0.94425,0.47785
0.60428,0.40483
0.50013,0.93255
0.65926,0.74866
0.10234,0.00004
0.51275,0.93757
0.49482,0.68154
0.92292,0.51499
0.29053,0.43976
0.70346,0.85430
0.83933,0.15057
0.34239,0.67567
0.36939,0.94465
0.83157,0.13166
0.96447,0.14118
0.46519,0.57754
0.47881,0.91138
0.20929,0.82565
0.07701,0.14485
0.72609,0.08058
0.41166,0.73020
0.01620,0.18668
0.39679,0.43303
0.64911,0.42750
0.38243,0.90038
0.77397,0.10519
0.80133,0.62582
0.28027,0.49268
0.28566,0.34505
0.86740,0.88353
0.14874,0.13660
0.19842,0.17329
0.60834,0.46545
0.09780,0.52174
0.33271,0.33909
0.90577,0.31821
0.72431,0.88989
0.06668,0.93427
0.35006,0.97294
0.86928,0.68009
0.76808,0.13122
0.16747,0.50244
0.39642,0.88730
0.11099,0.12646
0.49579,0.61338
0.83395,0.67371
0.65432,0.59001
0.39512,0.70083
0.08397,0.42969
0.75667,0.53433
0.54607,0.23055
0.75966,0.87496
0.65490,0.97548
0.10685,0.30201
0.19755,0.77874
0.79237,0.27841
0.09794,0.28833
0.47571,0.04403
0.08540,0.19160
0.46018,0.90724
0.52932,0.18402
0.13998,0.52676
0.95776,0.25904
0.91067,0.01474
0.72928,0.57804
0.26190,0.89545
0.61921,0.17835
0.31908,0.04464
0.86836,0.46641
0.44646,0.59613
0.73912,0.80655
0.89817,0.73865
0.52905,0.26673
0.26825,0.68300
0.57715,0.18741
0.61135,0.63024
0.81600,0.36260
0.98121,0.44316
0.05215,0.16059
0.31591,0.11992
0.00052,0.70206
0.58455,0.26159
0.96227,0.29275
0.99947,0.86627
0.85295,0.48970
0.27788,0.29468
0.65662,0.31468
0.46239,0.88884
0.57846,0.75342
0.10798,0.07421
0.22143,0.98382
0.83776,0.93235
0.01804,0.24711
0.52624,0.30747
0.77557,0.98642
0.96961,0.53815
0.34552,0.79115
0.07652,0.91958
0.31427,0.42644
0.43809,0.57501
0.24933,0.30094
0.62649,0.25047
0.12727,0.20617
0.57401,0.38689
0.28710,0.99123
0.36916,0.73271
0.94104,0.36392
0.16239,0.89927
0.44915,0.24548
0.83914,0.15293
0.91742,0.19897
0.43896,0.30031
0.63226,0.96322
0.01907,0.64408
0.77590,0.19861
0.32339,0.31378
0.47736,0.76424
0.78352,0.83792
0.44321,0.89560
0.72638,0.52977
0.86290,0.34632
0.09829,0.54931
0.02305,0.39706
0.30561,0.06020
0.69124,0.38732
0.19818,0.63985
0.98857,0.63984
0.03013,0.35772
0.07620,0.39956
0.59198,0.08241
0.46157,0.30018
0.58202,0.95557
0.43969,0.93114
0.54418,0.37425
0.99226,0.12397
0.85806,0.29073
0.98271,0.79341
0.08077,0.52119
0.50351,0.14575
0.93115,0.61792
0.55724,0.51834
0.38810,0.77883
0.94599,0.56209
0.54012,0.40776
0.23138,0.48084
0.65196,0.69839
0.45686,0.39337
0.38875,0.51047
0.45782,0.31974
0.20088,0.63389
0.46033,0.74449
0.07619,0.91999
0.71782,0.82439
0.47758,0.69856
0.44427,0.44622
0.61989,0.08792
0.78075,0.20377
0.72976,0.55108
0.72909,0.02242
0.70178,0.43766
0.27397,0.98276
0.52634,0.95704
0.30602,0.95031
0.26598,0.43023
0.24142,0.52381
0.39693,0.12865
0.27326,0.02922
0.88276,0.53964
0.27681,0.86862
0.30664,0.20480
0.95208,0.66629
0.19194,0.35169
0.93842,0.12288
0.03592,0.08719
0.42825,0.16621
0.92146,0.06009
0.42548,0.24043
0.00181,0.51231
0.80372,0.80533
0.66800,0.14076
0.32144,0.50820
0.71328,0.71208
0.06137,0.70790
0.36630,0.50847
0.68501,0.15165
0.87257,0.36875
0.77769,0.01508
0.87031,0.29400
0.53384,0.56498
0.29944,0.63847
0.30145,0.71998
0.39652,0.22489
0.12269,0.50401
0.61948,0.71922
0.82027,0.87316
0.69084,0.62707
0.30917,0.82478
0.58437,0.40500
0.42608,0.15296
0.11301,0.72166
0.05456,0.23566
0.42449,0.80155
0.64503,0.68113
0.25922,0.34807
0.52449,0.21934
0.11985,0.75256
0.34044,0.77890
0.55001,0.69213
0.94213,0.02431
0.05267,0.48243
0.65264,0.39865
0.54737,0.88209
0.26401,0.99752
0.12297,0.63437
0.05512,0.76410
0.09286,0.18527
0.23968,0.37851
0.77551,0.69851
0.43806,0.49653
0.32591,0.46345
0.87401,0.32152
0.24761,0.07744
0.40727,0.37525
0.98690,0.63127
0.45359,0.86365
0.34879,0.04116
0.69332,0.55193
0.79252,0.03251
0.06175,0.80234
0.99719,0.70835
0.67889,0.94330
0.48929,0.40035
0.47796,0.22206
0.07548,0.23945
0.04681,0.85541
0.17653,0.22428
0.29035,0.28280
0.44001,0.20226
0.01946,0.84653
0.36005,0.65912
0.60831,0.70393
0.92155,0.63078
0.43644,0.68050
0.70761,0.85885
0.10995,0.51860
0.64618,0.37342
0.16252,0.89844
0.99394,0.45697
0.15772,0.29878
0.54971,0.74366
0.84430,0.26524
0.96542,0.92873
0.71664,0.33719
0.98628,0.99248
0.82203,0.34670
0.73992,0.62294
0.20308,0.14757
0.53631,0.99597
0.01929,0.24053
0.03454,0.19285
0.07898,0.31311
0.57469,0.21096
0.96681,0.21852
0.43699,0.95547
0.46876,0.82251
0.87062,0.34784
0.21941,0.65139
0.01239,0.29532
0.51110,0.13901
0.95912,0.31893
0.62183,0.94433
0.30974,0.86319
0.70984,0.11952
0.96920,0.38950
0.64197,0.31848
0.28195,0.35116
0.71345,0.78605
0.60244,0.58662
0.94944,0.99247
0.28631,0.80111
0.00070,0.61224
0.08027,0.49101
0.11881,0.14441
0.12821,0.17333
0.97214,0.35996
0.43751,0.34229
0.65052,0.91770
0.45283,0.98758
0.56867,0.43510
0.86801,0.37899
0.20474,0.94059
0.12297,0.84883
0.34313,0.60216
0.83076,0.85813
0.08713,0.57252
0.14457,0.52042
0.33974,0.68188
0.52951,0.79954
0.65580,0.81009
0.56376,0.99416
0.12105,0.71747
0.49362,0.01632
0.07096,0.67924
0.04766,0.01902
0.86285,0.26235
0.41595,0.96514
0.57314,0.10019
0.65647,0.22161
0.55531,0.60504
0.37596,0.73864
0.14617,0.65754
0.30533,0.54564
0.76609,0.08249
0.89478,0.64712
0.22867,0.77120
0.88864,0.72246
0.67185,0.48554
0.43134,0.34210
0.13484,0.16825
0.70421,0.58557
0.03972,0.81889
0.04033,0.59424
0.74850,0.57329
0.48094,0.85850
0.72279,0.66278
0.90192,0.64749
0.92739,0.93661
0.31663,0.52587
0.39360,0.89299
0.24970,0.97944
0.97857,0.09014
0.53337,0.61983
0.33680,0.87286
0.72322,0.29316
0.80830,0.83894
0.89954,0.69389
0.80510,0.70733
0.28016,0.55869
0.64638,0.26202
0.05558,0.09787
0.58340,0.67297
0.90425,0.18017
0.40431,0.87659
0.03891,0.09226
