X_a_1,X_a_2
0.31244,0.88110
0.15926,0.70585
0.95130,0.21447
0.76072,0.22195
0.92985,0.20458
0.66044,0.10263
0.84511,0.71908
0.50637,0.89615
0.23480,0.83200
0.92828,0.66089
0.05339,0.53549
0.17471,0.54227
0.70017,0.19247
0.29619,0.06820
0.08448,0.27225
0.19360,0.47195
0.20191,0.14024
0.67136,0.29191
0.43921,0.42860
0.24406,0.72934
0.97130,0.65720
0.44066,0.31085
0.83013,0.04131
0.61681,0.52733
0.86282,0.47883
0.23225,0.30954
0.64523,0.79542
0.32571,0.59949
0.95387,0.91920
0.77381,0.33397
0.84158,0.40480
0.07635,0.20042
0.26701,0.49447
0.84486,0.82638
0.86795,0.85205
0.15694,0.82898
0.63227,0.87161
0.64744,0.83359
0.20768,0.36662
0.33228,0.29961
0.50727,0.80295
0.49524,0.71314
0.39039,0.92343
0.26819,0.13712
0.12696,0.66830
0.21733,0.48932
0.10622,0.21917
0.32534,0.24710
0.52314,0.41125
0.71953,0.59605
0.62868,0.00459
0.16567,0.22556
0.06383,0.25831
0.89688,0.57562
0.81565,0.58894
0.06539,0.52198
0.59937,0.82322
0.49887,0.70486
0.76525,0.19916
0.58706,0.44831
0.66768,0.05203
0.09649,0.57770
0.52997,0.85602
0.07135,0.43747
0.09380,0.58464
0.94714,0.91396
0.55186,0.51146
0.37144,0.86378
0.58958,0.47709
0.48253,0.94893
0.20864,0.11936
0.81094,0.98697
0.98377,0.72624
0.83884,0.98259
0.77571,0.03958
0.40716,0.31067
0.17878,0.87003
0.13347,0.52235
0.12467,0.25941
0.17090,0.57221
0.03151,0.56405
0.62527,0.10099
0.73759,0.96984
0.60650,0.73755
0.77956,0.97353
0.01420,0.52831
0.70748,0.89928
0.71857,0.91143
0.98776,0.12136
0.86005,0.85877
0.66271,0.13745
0.41926,0.65368
0.78462,0.14258
0.54297,0.11572
0.00703,0.31708
0.82089,0.32610
0.62413,0.72112
0.22161,0.77928
0.30178,0.73782
0.82007,0.25909
0.31922,0.02415
0.81992,0.92010
0.93532,0.68875
0.55694,0.07232
0.68577,0.18643
0.23478,0.57362
0.06606,0.43180
0.32079,0.85401
0.17570,0.32122
0.14714,0.78397
0.99760,0.17949
0.20550,0.97076
0.06208,0.65926
0.54692,0.60110
0.82599,0.98250
0.59218,0.39089
0.14427,0.97276
0.51745,0.30336
0.76159,0.43322
0.38855,0.25939
0.34258,0.08840
0.85558,0.55577
0.68010,0.84123
0.92006,0.43772
0.92333,0.28113
0.71066,0.22594
0.35955,0.94975
0.47487,0.63587
0.00716,0.66544
0.89496,0.72440
0.41925,0.49677
0.77867,0.91287
0.47192,0.49718
0.79499,0.80106
0.04448,0.78754
0.25334,0.58466
0.71007,0.91404
0.09658,0.18564
0.04074,0.48717
0.67001,0.18945
0.97933,0.37055
0.94900,0.44712
0.73510,0.57585
0.16933,0.83241
0.94105,0.17023
0.72230,0.28863
0.95159,0.21830
0.00797,0.10447
0.22293,0.98967
0.28188,0.49107
0.54337,0.22103
0.31651,0.65272
0.25175,0.87595
0.68080,0.27579
0.24143,0.72247
0.98895,0.57202
0.98256,0.70589
0.88409,0.30131
0.24866,0.12450
0.23522,0.29138
0.83203,0.98203
0.70731,0.37539
0.17450,0.84287
0.12605,0.06192
0.73562,0.60249
0.15330,0.93858
0.70522,0.29994
0.11359,0.43125
0.12955,0.27289
0.83995,0.76861
0.09421,0.08938
0.22843,0.65757
0.23327,0.59010
0.88345,0.88654
0.73647,0.43869
0.10174,0.08551
0.79444,0.82463
0.43503,0.35711
0.89878,0.01898
0.03992,0.83837
0.19807,0.43140
0.43587,0.05391
0.51872,0.65353
0.81262,0.22449
0.10026,0.98134
0.68799,0.26594
0.91885,0.13270
0.97282,0.39681
0.66554,0.48373
0.90894,0.43280
0.03841,0.48934
0.24671,0.45218
0.82856,0.43656
0.88660,0.52384
0.27000,0.57457
0.50178,0.46453
0.41864,0.93846
0.87025,0.82213
0.75121,0.05063
0.98561,0.18840
0.27150,0.17859
0.51569,0.63218
0.34043,0.15292
0.02674,0.05046
0.80604,0.97808
0.63126,0.87575
0.09533,0.45628
0.21618,0.10915
0.53433,0.42295
0.59910,0.94320
0.98863,0.51035
0.59296,0.63224
0.13958,0.41634
0.90544,0.18958
0.32294,0.87254
0.68493,0.18981
0.82082,0.01142
0.02641,0.84835
0.87924,0.13164
0.96178,0.91085
0.31786,0.97514
0.18251,0.41387
0.36369,0.99742
0.20400,0.74477
0.69758,0.04293
0.85629,0.35789
0.59188,0.23849
0.10360,0.42717
0.07890,0.40785
0.89074,0.53970
0.28612,0.70796
0.30574,0.56936
0.60658,0.17989
0.86950,0.71664
0.61654,0.21423
0.96482,0.27338
0.62204,0.00025
0.02759,0.41782
0.23695,0.92079
0.68162,0.55264
0.77363,0.39019
0.54574,0.96567
0.71526,0.93886
0.15768,0.72911
0.31045,0.71403
0.79116,0.18003
0.01551,0.87564
0.62217,0.47128
0.52877,0.92759
0.66827,0.68709
0.11091,0.11606
0.43338,0.45747
0.51682,0.74211
0.16504,0.28055
0.38286,0.01360
0.11298,0.70629
0.68529,0.53388
0.24166,0.82934
0.40666,0.38147
0.16427,0.99166
0.47385,0.00846
0.65045,0.69136
0.39343,0.17238
0.84621,0.97419
0.96260,0.61664
0.89345,0.47175
0.94159,0.26462
0.41026,0.37178
0.13454,0.70275
0.03933,0.48035
0.19862,0.28070
0.41910,0.02924
0.35315,0.63360
0.04814,0.16742
0.20312,0.46062
0.82762,0.52128
0.54603,0.15167
0.54812,0.39683
0.25147,0.21728
0.47463,0.54092
0.08459,0.27174
0.70550,0.18584
0.17404,0.66915
0.43322,0.52915
0.86268,0.30419
0.17818,0.39506
0.67349,0.25976
0.23451,0.11752
0.74475,0.10351
0.67264,0.52361
0.71275,0.97320
0.58827,0.41112
0.59976,0.42182
0.90772,0.52821
0.91559,0.13781
0.26237,0.00450
0.95192,0.44677
0.36505,0.88843
0.10620,0.11841
0.01526,0.35269
0.01186,0.08107
0.50265,0.97757
0.77761,0.60737
0.52961,0.46898
0.05158,0.72902
0.76346,0.03894
0.87263,0.00972
0.67715,0.71900
0.35864,0.99443
0.11529,0.22429
0.50001,0.72409
0.43356,0.28080
0.31813,0.06221
0.61565,0.55090
0.23250,0.82543
0.44788,0.96613
0.32559,0.15537
0.24385,0.85237
0.34559,0.94166
0.29386,0.06795
0.93006,0.36474
0.75809,0.64823
0.55981,0.49077
0.97969,0.08876
0.44958,0.45656
0.25280,0.86879
0.71258,0.57945
0.25867,0.40576
0.17748,0.46034
0.26646,0.79077
0.19035,0.66276
0.99890,0.01331
0.68553,0.41196
0.45240,0.09256
0.27137,0.91777
0.63584,0.04150
0.19120,0.15402
0.75486,0.97015
0.41143,0.82152
0.67816,0.08181
0.74014,0.35276
0.28169,0.83683
0.18698,0.28837
0.41727,0.35966
0.41540,0.88665
0.76532,0.85860
0.43167,0.68425
0.86089,0.40678
0.89451,0.61564
0.88272,0.77279
0.74126,0.44929
0.20025,0.36645
0.87808,0.53924
0.01052,0.87929
0.02240,0.61890
0.53346,0.90945
0.02884,0.55818
0.12103,0.53997
0.45697,0.52029
0.46578,0.66170
0.20247,0.15996
0.58823,0.24253
0.45034,0.48943
0.49884,0.16556
0.58308,0.36866
0.32456,0.13586
0.60728,0.12777
0.51803,0.81703
0.88074,0.57718
0.29298,0.42143
0.26086,0.37958
0.56111,0.15525
0.24887,0.60555
0.23680,0.34155
0.59659,0.48963
0.63058,0.62329
0.87978,0.01771
0.38286,0.85926
0.11655,0.33539
0.31121,0.83857
0.21917,0.34562
0.05794,0.57240
0.40531,0.94015
0.82015,0.70629
0.78745,0.03718
0.33566,0.56786
0.42147,0.85911
0.16686,0.21051
0.83076,0.70971
0.12018,0.14785
0.93978,0.40875
0.21938,0.27347
0.47121,0.51963
0.25457,0.25677
0.59908,0.88907
0.22962,0.68789
0.57786,0.02136
0.22708,0.49671
0.85812,0.37676
0.64534,0.75546
0.10743,0.97187
0.91341,0.29979
0.33590,0.85176
0.31627,0.48214
0.41838,0.43037
0.10539,0.26930
0.59241,0.65458
0.47181,0.81442
0.70165,0.19364
0.04137,0.06016
0.97584,0.26194
0.03567,0.30052
0.08996,0.25884
0.92128,0.98356
0.07266,0.11171
0.32958,0.43054
0.62977,0.38391
0.19384,0.19895
0.27709,0.37466
0.73143,0.07244
0.83775,0.19812
0.53696,0.23063
0.28538,0.40383
0.97061,0.66935
0.24965,0.89810
0.07006,0.82464
0.17276,0.49350
0.01581,0.08407
0.30472,0.41581
0.77370,0.22999
0.32370,0.55461
0.99398,0.89166
0.99769,0.87434
0.39167,0.36136
0.52551,0.10153
0.84052,0.90811
0.54167,0.35535
0.14758,0.92936
0.06916,0.48954
0.62346,0.95077
0.52850,0.54923
0.06033,0.05553
0.28695,0.70109
0.68603,0.08853
0.88827,0.80603
0.41989,0.38342
0.06189,0.47337
0.71621,0.42227
0.62588,0.60928
0.37631,0.58576
0.84868,0.90993
0.71230,0.85570
0.26825,0.90081
0.11425,0.12208
0.28728,0.82405
0.09065,0.52332
0.65843,0.18360
0.95527,0.83346
0.45717,0.00589
0.22772,0.57151
0.56240,0.10841
0.81698,0.12378
0.11972,0.49092
0.03271,0.89200
0.93328,0.02486
0.36476,0.17449
0.15662,0.90917
0.63860,0.75355
0.38507,0.97516
0.38002,0.61199
0.98642,0.11098
0.73222,0.85157
0.27750,0.90810
0.35095,0.63891
0.01769,0.46694
0.02950,0.93798
0.50138,0.70402
0.89611,0.76942
0.09536,0.52127
0.37985,0.16028
0.79981,0.26560
0.42139,0.91563
0.71459,0.44836
0.90254,0.30482
0.94644,0.62482
0.70519,0.70843
0.98818,0.65955
0.45447,0.14998
0.74641,0.75531
0.55716,0.24118
0.33080,0.46311
0.43996,0.48605
0.51572,0.09281
0.92850,0.82096
0.76308,0.05839
0.19135,0.88101
0.55198,0.05200
0.99400,0.63618
0.51289,0.29368
0.69061,0.95181
0.25253,0.31932
0.30336,0.77552
0.86527,0.88779
0.64166,0.61533
0.63155,0.29620
0.18632,0.23589
0.35379,0.45658
0.45873,0.38119
0.04573,0.06670
0.49074,0.12334
0.72130,0.48281
0.55854,0.91120
0.71360,0.83781
0.22622,0.79564
0.89417,0.60376
0.11361,0.29562
0.95185,0.93238
0.44008,0.21261
0.90106,0.18837
0.75809,0.36355
0.03597,0.58477
0.49157,0.25113
0.56485,0.72098
0.87795,0.90279
0.93942,0.06555
0.96107,0.31513
0.38788,0.69810
0.00543,0.00367
0.07249,0.37407
0.67476,0.04238
0.17390,0.97211
0.46513,0.58172
0.93456,0.45055
0.76656,0.80427
0.13730,0.02134
0.18761,0.79822
0.72656,0.97156
0.23661,0.17989
0.43272,0.97455
0.22149,0.43148
0.89647,0.17685
0.90751,0.19822
0.93472,0.91663
0.10160,0.12318
0.42351,0.29195
0.49487,0.39786
0.28421,0.14968
0.84831,0.18496
0.80153,0.40864
0.08006,0.38536
0.87032,0.96716
0.12419,0.89539
0.00332,0.52203
0.08431,0.64299
0.86829,0.07023
0.60318,0.15701
0.44635,0.49649
0.36000,0.05352
0.53637,0.44293
0.47288,0.64670
0.01134,0.19115
0.23244,0.75384
0.44141,0.26436
0.79427,0.37822
0.75922,0.61077
0.82462,0.45555
0.37360,0.82291
0.55896,0.82438
0.43122,0.08607
0.36290,0.88059
0.04432,0.29455
0.33500,0.51951
0.69777,0.53447
0.48751,0.51689
0.17167,0.08029
0.28600,0.99832
0.80391,0.62410
0.44409,0.26524
0.22269,0.56307
0.53979,0.38608
0.33333,0.05377
0.87426,0.44336
0.35701,0.04981
0.99528,0.75084
0.38285,0.91631
0.00935,0.87541
0.78128,0.91487
0.50216,0.06236
0.22236,0.67910
0.60913,0.08244
0.66793,0.05274
0.70732,0.71140
0.28524,0.73482
0.86666,0.59615
0.48479,0.19026
0.01596,0.55115
0.63294,0.01594
0.52296,0.48736
0.54282,0.99036
0.97662,0.29697
0.14470,0.46963
0.55103,0.52485
0.00115,0.98054
0.07364,0.21748
0.11482,0.04701
0.46177,0.81734
0.95926,0.93291
0.25316,0.72441
0.66916,0.46433
0.39888,0.61200
0.45824,0.97146
0.55047,0.53034
0.49027,0.76194
0.61491,0.53211
0.29417,0.41613
0.88858,0.93380
0.80766,0.65904
0.66948,0.16448
0.98662,0.45358
0.56043,0.25442
0.93275,0.77797
0.15061,0.20377
0.35594,0.00358
0.91732,0.75417
0.31602,0.62234
0.04509,0.96975
0.50086,0.75451
0.82525,0.64715
0.91848,0.45398
0.01068,0.48724
0.02827,0.38526
0.91290,0.98345
0.71269,0.29563
0.92726,0.66355
0.86845,0.19079
0.84410,0.03092
0.72029,0.96490
0.46859,0.12198
0.44777,0.97491
0.26734,0.79745
0.98290,0.94108
0.37021,0.81297
0.14660,0.27288
0.21149,0.11519
0.04459,0.15061
0.26758,0.30364
0.48525,0.95917
0.39350,0.28487
0.94450,0.29198
0.78284,0.66917
0.24603,0.95984
0.45936,0.54810
0.24053,0.97393
0.49985,0.03082
0.79496,0.60851
0.12128,0.20763
0.16386,0.61204
0.19225,0.22070
0.95440,0.26982
0.70664,0.89853
0.58491,0.95080
0.82685,0.34159
0.81868,0.58555
0.17967,0.94736
0.94477,0.66319
0.72098,0.76947
0.15947,0.73945
0.24064,0.12260
0.45399,0.94119
0.11065,0.01742
0.76096,0.01419
0.85647,0.05026
0.29012,0.84880
0.34275,0.26794
0.61579,0.57670
0.62302,0.28050
0.77409,0.33702
0.83500,0.61874
0.63714,0.96822
0.45108,0.50013
0.93196,0.48316
0.55682,0.82550
0.22082,0.29807
0.67690,0.77144
0.73646,0.87083
0.96376,0.67263
0.12726,0.15089
0.29404,0.77663
0.50902,0.11837
0.73708,0.13229
0.61693,0.61652
0.59279,0.21194
0.44743,0.47911
0.19318,0.94111
0.57817,0.07989
0.70604,0.11440
0.40469,0.93275
0.18526,0.25663
0.57833,0.14691
0.72837,0.66905
0.41660,0.67219
0.67830,0.16258
0.95112,0.41568
0.94025,0.54467
0.12225,0.47217
0.83773,0.93480
0.32209,0.17493
0.13961,0.37763
0.09398,0.91591
0.47660,0.95182
0.01275,0.39985
0.76511,0.07242
0.93738,0.87613
0.68834,0.68448
0.58116,0.62292
0.69115,0.28063
0.40711,0.60017
0.75789,0.77292
0.93254,0.04920
0.59737,0.58654
0.24971,0.63530
0.91336,0.94487
0.31394,0.72467
0.27384,0.27546
0.05801,0.13680
0.90069,0.02337
0.16336,0.42634
0.63119,0.08030
0.22985,0.79859
0.21241,0.97176
0.79001,0.30011
0.56256,0.76917
0.79239,0.72799
0.81675,0.67095
0.53066,0.57225
0.16218,0.30581
0.81623,0.67276
0.15844,0.18274
0.38561,0.37936
0.98389,0.82014
0.74676,0.87652
0.35617,0.61196
0.37623,0.49784
0.32613,0.99892
0.50831,0.60598
0.22865,0.03480
0.42827,0.64486
0.53003,0.24402
0.82219,0.38063
0.42538,0.09428
0.47462,0.44230
0.32497,0.40903
0.84567,0.53872
0.21327,0.19250
0.17739,0.26712
0.67448,0.34441
0.24226,0.34815
0.15123,0.29905
0.60906,0.09833
0.07711,0.35853
0.99066,0.01974
0.22316,0.68963
0.56482,0.58937
0.39685,0.26144
0.31855,0.08687
0.32136,0.95663
0.52943,0.36989
0.79471,0.52744
0.21441,0.54614
0.95465,0.68935
0.20983,0.47148
0.83305,0.90774
0.92587,0.74402
0.38383,0.04027
0.47709,0.36408
0.93698,0.53835
0.70480,0.69051
0.66901,0.12911
0.78989,0.73456
0.04167,0.55570
0.40339,0.43079
0.77683,0.52503
0.26442,0.44857
0.61494,0.80155
0.88468,0.92976
0.37371,0.60158
0.25104,0.20782
0.67408,0.61342
0.71899,0.64244
0.98279,0.92032
0.43153,0.15513
0.70710,0.25424
0.51854,0.79430
0.18131,0.84967
0.45004,0.01228
0.30431,0.45279
0.14299,0.60202
0.25204,0.56233
0.40149,0.11709
0.09527,0.37856
0.76877,0.30079
0.67314,0.02607
0.26079,0.79125
0.03709,0.66672
0.35350,0.93418
0.58411,0.55746
0.16576,0.94873
0.57958,0.78088
0.27811,0.79379
0.73953,0.48503
0.07417,0.17896
0.19404,0.56453
0.58430,0.51291
0.90370,0.37538
0.21871,0.25354
0.72162,0.34042
0.38379,0.14612
0.12440,0.23734
0.00736,0.19288
0.69632,0.51363
0.95309,0.54523
0.53363,0.26759
0.97920,0.31393
0.89969,0.51655
0.15558,0.46303
0.32766,0.17601
0.73188,0.49627
0.42172,0.99483
0.68788,0.10323
0.94296,0.51741
0.27852,0.65998
0.41125,0.96015
0.79730,0.14473
0.27837,0.96318
0.05335,0.20980
0.34366,0.55746
0.43086,0.41494
0.82375,0.55922
0.49904,0.58238
0.69773,0.13782
0.62275,0.29391
0.09859,0.60276
0.21720,0.45404
0.54845,0.99377
0.00228,0.99440
0.93774,0.31486
0.81136,0.16593
0.68232,0.64753
0.07770,0.45524
0.02895,0.23871
0.30042,0.22259
0.12865,0.98333
0.55022,0.65010
0.75071,0.16779
0.93797,0.51949
0.91264,0.65255
0.56146,0.26097
0.15565,0.04537
0.38440,0.19074
0.30758,0.99285
0.24548,0.57174
0.55768,0.22475
0.85581,0.55734
0.20232,0.04933
0.05531,0.02631
0.60844,0.03403
0.18879,0.49177
0.41520,0.23854
0.43272,0.92140
0.48545,0.22817
0.46252,0.18192
0.80409,0.43473
0.86422,0.86562
0.59577,0.41324
0.49456,0.98343
0.35115,0.49870
0.68681,0.64694
0.59584,0.87664
0.48554,0.33466
0.94633,0.54651
0.90352,0.71054
0.01246,0.86463
0.46439,0.72049
0.33326,0.97062
0.79965,0.90025
0.16713,0.67430
0.82102,0.66249
0.37249,0.41081
0.87091,0.29603
0.10740,0.09535
0.11602,0.69478
0.60705,0.43768
0.07219,0.72183
0.84510,0.45091
0.00816,0.11695
0.09618,0.96972
0.90650,0.76546
0.48901,0.73781
0.74754,0.41175
0.35016,0.74710
0.66686,0.83032
0.07752,0.08559
0.65071,0.96127
0.57793,0.01473
0.27942,0.41500
0.78831,0.05660
0.38710,0.54562
0.91528,0.95522
0.25106,0.01219
0.51609,0.44121
0.14393,0.12267
0.55501,0.32071
0.51202,0.92651
0.63379,0.87291
0.83313,0.20267
0.96519,0.83713
0.08482,0.20156
0.26102,0.54942
0.13886,0.17360
0.05430,0.73321
0.67544,0.45675
0.87187,0.00951
0.58677,0.18500
0.32795,0.47598
0.95526,0.48725
0.74797,0.97706
0.38218,0.41246
0.33416,0.17739
0.50329,0.14148
0.75715,0.46504
0.82017,0.93594
0.86334,0.33928
0.37283,0.35470
0.63582,0.88027
0.88529,0.68370
0.03254,0.64968
0.00525,0.03913
0.50757,0.01842
0.96951,0.34413
0.39120,0.03486
0.83896,0.56356
0.47997,0.02476
0.09451,0.75519
0.79194,0.88942
0.76087,0.91348
0.36586,0.05466
0.78014,0.18502
0.46896,0.59860
0.83857,0.16878
0.92857,0.95179
0.05326,0.61656
0.83671,0.15197
0.44504,0.95788
0.52497,0.98241
0.63987,0.36721
0.44819,0.50972
0.43635,0.81667
0.10749,0.41584
0.26021,0.73835
0.92291,0.08293
0.04422,0.27087
0.26456,0.68923
0.33875,0.68559
0.57736,0.65652
0.44226,0.66222
0.58166,0.43248
0.33064,0.56840
0.65786,0.87496
0.37629,0.62237
0.15066,0.30620
0.13575,0.22833
0.70212,0.68849
0.44000,0.27410
0.28913,0.91738
0.53280,0.48071
0.82928,0.35605
0.53709,0.03918
0.94433,0.22095
0.88639,0.62563
0.36517,0.02022
0.38645,0.53516
0.14419,0.68669
0.85121,0.29945
0.51997,0.66970
0.14030,0.47877
0.33723,0.45874
0.22897,0.04170
0.03712,0.16921
0.32160,0.40606
0.01116,0.35033
0.27266,0.54344
0.91693,0.15008
0.79151,0.69391
0.27241,0.46532
0.83352,0.07592
0.88038,0.99173
0.45563,0.67521
0.50465,0.05242
0.59706,0.86530
0.98919,0.01858
0.43189,0.11546
0.69636,0.67376
0.06486,0.36179
0.73973,0.64643
0.62004,0.02742
0.22820,0.63506
0.55726,0.17684
0.86311,0.02589
0.66555,0.15409
0.51711,0.14082
0.41501,0.53836
0.50456,0.36534
0.83609,0.27512
0.47297,0.63716
0.72579,0.26475
0.91503,0.33537
0.78643,0.88020
0.46874,0.62138
0.07320,0.13886
0.43028,0.09692
0.05741,0.90145
0.25318,0.39905
0.18819,0.95505
0.63223,0.13540
0.78098,0.09873
0.21459,0.73538
0.29705,0.11631
0.09104,0.76931
0.97339,0.39987
0.66396,0.95515
0.23442,0.20685
0.79854,0.66414
0.20977,0.70020
0.70147,0.70403
0.63466,0.79392
0.38734,0.09530
0.04259,0.53852
0.29378,0.83229
0.73363,0.99625
0.13224,0.25982
0.24546,0.13807
0.14271,0.25814
0.45547,0.84172
0.61359,0.18616
0.78239,0.06025
0.80885,0.72000
0.11782,0.34484
0.19412,0.54581
0.67216,0.39101
0.15489,0.75294
0.28353,0.15465
0.58983,0.81225
0.55674,0.77248
0.77685,0.89873
0.19758,0.36605
0.49493,0.62251
0.72816,0.17690
0.63851,0.78185
0.51246,0.35079
0.42890,0.77234
0.00819,0.76229
0.39425,0.83545
0.51981,0.39030
0.04117,0.89393
0.73419,0.38780
0.66077,0.18940
0.38266,0.19082
0.76865,0.10815
0.47192,0.15202
0.85274,0.56082
0.40923,0.34589
0.98862,0.25267
0.12169,0.01856
0.37502,0.19206
0.98202,0.03797
0.62019,0.09224
0.48555,0.37290
0.25957,0.99526
0.51253,0.33509
0.92082,0.43131
0.87087,0.57036
0.61246,0.21848
0.90602,0.38856
0.04977,0.72581
0.12036,0.90909
0.31403,0.08825
0.30352,0.59667
0.12764,0.87188
0.06122,0.16280
0.45558,0.62049
0.71557,0.19360
0.62796,0.95532
0.42158,0.88395
0.51049,0.73381
0.34792,0.54972
0.72337,0.07626
0.28465,0.22320
0.74557,0.74685
0.95780,0.06087
0.79620,0.97186
0.76182,0.95223
0.94278,0.35688
0.96603,0.20474
0.35268,0.01289
0.63732,0.97719
0.82687,0.85399
0.20024,0.42746
0.27006,0.90170
0.35922,0.75062
0.68938,0.15891
0.84506,0.71570
0.97495,0.65767
0.02530,0.95437
0.92754,0.27661
0.97033,0.63934
0.65604,0.77189
0.92300,0.84005
0.58053,0.57798
0.50032,0.91917
0.21865,0.34816
0.37023,0.19273
0.68928,0.51952
0.66982,0.03539
0.95900,0.22310
0.61126,0.85764
0.42130,0.25515
0.91781,0.18117
0.15829,0.74849
0.81386,0.14945
0.64701,0.62502
0.69003,0.41548
0.44210,0.25441
0.85529,0.07895
0.71265,0.21820
0.96541,0.02250
0.70038,0.61922
0.37007,0.52228
0.78282,0.75727
0.38306,0.20827
0.13235,0.94993
0.49716,0.24129
0.85717,0.26578
0.21145,0.28964
0.33446,0.32643
0.48567,0.00474
0.13629,0.71568
0.19864,0.19821
0.03761,0.86611
0.70050,0.45722
0.70163,0.54712
0.63544,0.25415
0.93354,0.28858
0.71678,0.45064
0.99349,0.64891
0.47892,0.36560
0.54198,0.39401
0.62288,0.83097
0.01892,0.13426
0.88675,0.27958
0.10569,0.37160
0.73913,0.71191
0.49479,0.17808
0.88296,0.15628
0.38900,0.29029
0.42480,0.57707
0.54980,0.42861
0.90012,0.01225
0.14607,0.67835
0.74119,0.90922
0.18804,0.75945
0.50062,0.23107
0.05014,0.94502
0.87742,0.32693
0.72261,0.25146
0.98613,0.18421
0.50177,0.89353
0.18642,0.64143
0.64206,0.72227
0.29107,0.71550
0.73678,0.77994
0.56744,0.73018
0.32471,0.09715
0.08328,0.95588
0.72179,0.10508
0.28828,0.02065
0.86150,0.29087
0.47316,0.38588
0.83099,0.68259
0.08105,0.12980
0.91094,0.33547
0.34244,0.03888
0.97119,0.53852
0.15069,0.01196
0.67969,0.93365
0.55578,0.69968
0.55134,0.87419
0.54088,0.23311
0.81137,0.91908
0.66765,0.23922
0.80116,0.53849
0.36206,0.33743
0.35388,0.99423
0.80598,0.56757
0.46580,0.45413
0.02051,0.06549
0.59896,0.98744
0.42508,0.27299
0.39439,0.81326
0.91344,0.44488
0.69951,0.90179
0.40812,0.53351
0.41175,0.76283
0.89021,0.87809
0.78433,0.44703
0.55684,0.06208
0.70279,0.11702
0.07992,0.50728
0.17125,0.35450
0.34779,0.66616
0.44029,0.37963
0.24175,0.80121
0.63109,0.02386
0.39427,0.71935
0.32557,0.08568
0.89513,0.96608
0.84469,0.59729
0.69107,0.61377
0.16444,0.72665
0.70786,0.71943
0.28073,0.42184
0.98782,0.15990
0.19495,0.42181
0.21537,0.46042
0.60764,0.48834
0.97112,0.39054
0.47013,0.09482
0.35735,0.66115
0.65182,0.56865
0.04468,0.30157
0.68546,0.75500
0.41053,0.18516
0.10062,0.89874
0.56218,0.31905
0.49018,0.78889
0.80841,0.79026
0.79505,0.64590
0.92870,0.54894
0.27850,0.24586
0.85340,0.09752
0.17532,0.46280
0.60123,0.50456
0.33434,0.12449
0.11345,0.89683
0.36905,0.54807
0.98397,0.57221
0.76789,0.67128
0.17901,0.96330
0.96080,0.98911
0.08312,0.90744
0.79798,0.00532
0.35776,0.41686
0.52783,0.70791
0.90710,0.05275
0.64055,0.89108
0.96215,0.08500
0.77020,0.39030
0.84273,0.00241
0.34723,0.35453
0.64279,0.88286
0.99490,0.36216
0.72099,0.74734
0.87545,0.29138
0.97477,0.54787
0.54761,0.35775
0.74015,0.35909
0.53292,0.19712
0.52150,0.51610
0.20049,0.85869
0.76753,0.92550
0.70904,0.60408
0.88836,0.08767
0.59643,0.21561
0.09300,0.36296
0.87988,0.42687
0.37981,0.62705
0.22668,0.19661
0.29871,0.17323
0.99095,0.11842
0.30567,0.35094
0.37102,0.93237
0.09464,0.74320
0.14185,0.51087
0.39955,0.38748
0.63511,0.67116
0.59063,0.75108
0.11780,0.82773
0.10087,0.68265
0.77101,0.36893
0.73825,0.24141
0.44804,0.00958
0.18520,0.79994
0.94632,0.64398
0.13649,0.01987
0.58821,0.44603
0.21232,0.40842
0.40780,0.38713
0.05221,0.51417
0.93258,0.73124
0.08373,0.93270
0.21283,0.42183
0.38506,0.95689
0.00424,0.48516
0.94831,0.48984
0.59171,0.82193
0.58990,0.73408
0.89224,0.20187
0.59182,0.72797
0.14585,0.66254
0.66720,0.93356
0.14092,0.55683
0.50517,0.71026
0.16111,0.70796
0.99394,0.08822
0.11301,0.63647
0.51421,0.49690
0.60424,0.74621
0.72343,0.55789
0.09838,0.98685
0.15387,0.43925
0.31901,0.05675
0.56195,0.21421
0.21807,0.94283
0.21953,0.82937
0.76155,0.40749
0.33188,0.18134
0.87661,0.35332
0.40030,0.79957
0.84628,0.43155
0.91478,0.87509
0.68514,0.06917
0.40579,0.72380
0.41446,0.48219
0.56793,0.54741
0.56531,0.15996
0.83019,0.55279
0.96237,0.95053
0.90602,0.90722
0.64297,0.50202
0.76951,0.36850
0.88521,0.77195
0.32924,0.13927
0.45686,0.43836
0.58376,0.07857
0.70465,0.02326
0.83194,0.44179
0.32251,0.32170
0.72850,0.29182
0.55324,0.05505
0.44021,0.69497
0.97852,0.60423
0.21595,0.01843
0.30608,0.11360
0.70549,0.24086
0.49565,0.79115
0.42666,0.42292
0.87162,0.24785
0.41759,0.99866
0.33154,0.37859
0.81700,0.78833
0.12804,0.03998
0.14822,0.49604
0.92229,0.32392
0.23784,0.91061
0.56973,0.06411
0.64201,0.62789
0.22347,0.21477
0.23723,0.89609
0.03995,0.62165
0.01499,0.43394
0.66989,0.32387
0.07820,0.89599
0.11935,0.03185
0.80985,0.11431
0.43745,0.74879
0.17273,0.05642
0.76218,0.04735
0.10954,0.99343
0.33986,0.54614
0.50185,0.28669
0.50151,0.08950
0.60804,0.53591
0.48558,0.83180
0.34351,0.22997
0.44545,0.53141
0.26329,0.57598
0.27203,0.14762
0.62614,0.06488
0.24729,0.36007
